example_id,generated_summary,reference_summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu_score,embedding_similarity
104,inequity aversion improves cooperation in intertemporal social dilemmas. there is a tradeoff between short-term individual incentives and long-term collective interest. humans face such dilemmas when contributing to a collective food storage during the summer in preparation for a harsh winter.,"Groups of humans are often able to ﬁnd ways to cooperate with one another
in complex, temporally extended social dilemmas. Models based on behavioral
economics are only able to explain this phenomenon for unrealistic stateless matrix
games. Recently, multi-agent reinforcement learning has been applied to generalize
social dilemma problems to temporally and spatially extended Markov games.
However, this has not yet generated an agent that learns to cooperate in social
dilemmas as humans do. A key insight is that many, but not all, human individuals
have inequity averse social preferences. This promotes a particular resolution of
the matrix game social dilemma wherein inequity-averse individuals are personally
pro-social and punish defectors. Here we extend this idea to Markov games and
show that it promotes cooperation in several types of sequential social dilemma,
via a proﬁtable interaction with policy learnability. In particular, we ﬁnd that
inequity aversion improves temporal credit assignment for the important class
of intertemporal social dilemmas. These results help explain how large-scale
cooperation may emerge and persist.
1",0.47619047619047616,0.11494252873563218,0.1851851851851852,0.12195121951219512,0.028901734104046242,0.04672897196261683,0.2857142857142857,0.06896551724137931,0.1111111111111111,0.0021278496702460117,0.57333905
105,"in real-world settings, it is infeasible to model all meaningful aspects of a system and its environment by hand due to both complexity and size. instead, robots must be capable of learning and adapting to changes in their environment and task. one approach to such models proposes a massive network of interconnected and interdependent GVFs, which are incrementally added over time.","Accelerating Learning in Constructive Predictive
Frameworks with the Successor Representation
Craig Sherstan1, Marlos C. Machado1, Patrick M. Pilarski1
Abstract— Here we propose using the successor re",0.04838709677419355,0.11538461538461539,0.06818181818181818,0.0,0.0,0.0,0.04838709677419355,0.11538461538461539,0.06818181818181818,0.002989232719814957,0.25711814
106,"learning to navigate in cities without a map has been shown to be possible in some domains, by using deep reinforcement learning (RL) approaches that can learn from task rewards – for example, navigating to a destination. in this study, we propose an agent that learns a goal-dependent policy with a dual pathway, modular architecture with similarities to the interchangeable task-specific modules approach from.","Navigating through unstructured environments is a basic capability of intelligent
creatures, and thus is of fundamental interest in the study and development of
artiﬁcial intelligence. Long-range navigation is a complex cognitive task that re-
lies on developing an internal representation of space, grounded by recognisable
landmarks and robust visual processing, that can simultaneously support continu-
ous self-localisation (“I am here”) and a representation of the goal (“I am going
there”). Building upon recent research that applies deep reinforcement learning to
maze navigation problems, we present an end-to-end deep reinforcement learning
approach that can be applied on a city scale. Recognising that successful nav-
igation relies on integration of general policies with locale-speciﬁc knowledge,
we propose a dual pathway architecture that allows locale-speciﬁc features to be
encapsulated, while still enabling transfer to multiple cities. A key contribution of
this paper is an interactive navigation environment that uses Google Street View
for its photographic content and worldwide coverage. Our baselines demonstrate
that deep reinforcement learning agents can learn to navigate in multiple cities and
to traverse to target destinations that may be kilometres away. The project webpage
http://streetlearn.cc contains a video summarizing our research and show-
ing the trained agent in diverse city environments and on the transfer task, the form
to request the StreetLearn dataset and links to further resources. The StreetLearn en-
vironment code is available at https://github.com/deepmind/streetlearn.
1",0.676923076923077,0.18032786885245902,0.28478964401294504,0.203125,0.053497942386831275,0.08469055374592833,0.3230769230769231,0.0860655737704918,0.13592233009708737,0.0035139739437415173,0.762661
107,"we present a new approach for interpreting and generating images using Reinforced Adversarial Learning. a collection of actors (in our experiments, up to 64), asynchronously and continuously produce execution traces. the agent is re- warded by fooling a discriminator network, and is trained with distributed reinforcement learning without extra supervision.","Advances in deep generative networks have led
to impressive results in recent years. Neverthe-
less, such models can often waste their capacity
on the minutiae of datasets, presumably due to
weak inductive biases in their decoders. This is
where graphics engines may come in handy since
they abstract away low-level details and represent
images as high-level programs. Current methods
that combine deep learning and renderers are lim-
ited by hand-crafted likelihood or distance func-
tions, a need for large amounts of supervision, or
difﬁculties in scaling their inference algorithms
to richer datasets. To mitigate these issues, we
present SPIRAL, an adversarially trained agent
that generates a program which is executed by a
graphics engine to interpret and sample images.
The goal of this agent is to fool a discriminator
network that distinguishes between real and ren-
dered data, trained with a distributed reinforce-
ment learning setup without any supervision. A
surprising ﬁnding is that using the discrimina-
tor’s output as a reward signal is the key to allow
the agent to make meaningful progress at match-
ing the desired output rendering. To the best of
our knowledge, this is the ﬁrst demonstration of
an end-to-end, unsupervised and adversarial in-
verse graphics agent on challenging real world
(MNIST, OMNIGLOT, CELEBA) and synthetic
3D datasets. A video of the agent can be found at
https://youtu.be/iSyvwAwa7vk.",0.7,0.15021459227467812,0.24734982332155478,0.1836734693877551,0.03879310344827586,0.06405693950177936,0.46,0.09871244635193133,0.16254416961130744,0.0006921506574792882,0.6890436
108,"the KANERVA MACHINE: A GENERATIVE DISTRIBUTED MEMORY Yan Wu, Greg Wayne, Alex Graves, Timothy Lillicrap DeepMind yanwu,gregwayne,gravesa,countzero@google.com INTRODUCTION Recent work has examined a variety of novel ways to augment neural networks with fast memory stores. the basic problem of how to most efficiently use memory remains an open question.","We present an end-to-end trained memory system that quickly adapts to new
data and generates samples like them. Inspired by Kanerva’s sparse distributed
memory, it has a robust distributed reading and writing mechanism. The memory
is analytically tractable, which enables optimal on-line compression via a Bayesian
update-rule. We formulate it as a hierarchical conditional generative model, where
memory provides a rich data-dependent prior distribution. Consequently, the
top-down memory and bottom-up perception are combined to produce the code
representing an observation. Empirically, we demonstrate that the adaptive memory
signiﬁcantly improves generative models trained on both the Omniglot and CIFAR
datasets. Compared with the Differentiable Neural Computer (DNC) and its
variants, our memory model has greater capacity and is signiﬁcantly easier to train.
1",0.2962962962962963,0.12121212121212122,0.17204301075268816,0.018867924528301886,0.007633587786259542,0.010869565217391306,0.16666666666666666,0.06818181818181818,0.0967741935483871,0.0015011241148088236,0.6530949
109,"natural language processing (NLP) has been an active field of research for a long time. the introduction of deep learning enabled great progress in NLP tasks such as translation, image captioning, text generation and visual question answering. this approach will encourage agents to use languages grounded to task-related entities as well as communicate with other agents.","One of the distinguishing aspects of human language is its compositionality, which
allows us to describe complex environments with limited vocabulary. Previously, it
has been shown that neural network agents can learn to communicate in a highly
structured, possibly compositional language based on disentangled input (e.g. hand-
engineered features). Humans, however, do not learn to communicate based on
well-summarized features. In this work, we train neural agents to simultaneously
develop visual perception from raw image pixels, and learn to communicate with a
sequence of discrete symbols. The agents play an image description game where
the image contains factors such as colors and shapes. We train the agents using the
obverter technique where an agent introspects to generate messages that maximize
its own understanding. Through qualitative analysis, visualization and a zero-shot
test, we show that the agents can develop, out of raw image pixels, a language with
compositional properties, given a proper pressure from the environment.
1",0.45614035087719296,0.16352201257861634,0.24074074074074073,0.07142857142857142,0.02531645569620253,0.03738317757009346,0.22807017543859648,0.08176100628930817,0.12037037037037036,0.002910325400525569,0.55458087
110,"unsupervised learning is likely to be critical to the development of artificial intelligence, as it enables algorithms to exploit the vast amounts of data for which such signals are partially or completely lacking. it is hoped that unsupervised algorithms will be able to learn compact, transferable representations that will benefit the full spectrum of cognitive tasks.","This paper introduces Associative Compression
Networks (ACNs), a new framework for varia-
tional autoencoding with neural networks. The
system differs from existing variational autoen-
coders (VAEs) in that the prior distribution used
to model each code is conditioned on a similar
code from the dataset. In compression terms this
equates to sequentially transmitting the dataset
using an ordering determined by proximity in la-
tent space. Since the prior need only account for
local, rather than global variations in the latent
space, the coding cost is greatly reduced, leading
to rich, informative codes. Crucially, the codes
remain informative when powerful, autoregres-
sive decoders are used, which we argue is fun-
damentally difﬁcult with normal VAEs. Experi-
mental results on MNIST, CIFAR-10, ImageNet
and CelebA show that ACNs discover high-level
latent features such as object class, writing style,
pose and facial expression, which can be used to
cluster and classify the data, as well as to generate
diverse and convincing samples. We conclude
that ACNs are a promising new direction for rep-
resentation learning: one that steps away from
IID modelling, and towards learning a structured
description of the dataset as a whole.",0.375,0.10824742268041238,0.168,0.0,0.0,0.0,0.23214285714285715,0.06701030927835051,0.10400000000000001,0.0006115379344464844,0.43905035
111,"communication in the negotiation game (see Figure 1) is an established model of non-cooperative games in classical game theory (nash, 1950b; Neumann & Morgenstern, 1944; Nash, 1950a; 1951; Schelling, 1960; Binmore et al., 1986; Peters, 2008); and linguistic communication. a task-specific communication channel consisting of se- quences of arbitrary symbols similar to language can facilitate effective negotiation in prosocial agents.","Multi-agent reinforcement learning offers a way to study how communication
could emerge in communities of agents needing to solve speciﬁc problems. In this
paper, we study the emergence of communication in the negotiation environment,
a semi-cooperative model of agent interaction. We introduce two communication
protocols – one grounded in the semantics of the game, and one which is a priori
ungrounded and is a form of cheap talk. We show that self-interested agents can
use the pre-grounded communication channel to negotiate fairly, but are unable to
effectively use the ungrounded channel. However, prosocial agents do learn to use
cheap talk to ﬁnd an optimal negotiating strategy, suggesting that cooperation is
necessary for language to emerge. We also study communication behaviour in a
setting where one agent interacts with agents in a community with different levels
of prosociality and show how agent identiﬁability can aid negotiation.
1",0.4426229508196721,0.17880794701986755,0.25471698113207547,0.1,0.04,0.05714285714285714,0.29508196721311475,0.11920529801324503,0.16981132075471697,0.015335297787005755,0.7243712
112,"the study of emergent communication is important for two related problems in language develop- ment, both human and artificial. we focus on language evolution, the development of communication protocols from scratch, and language acquisition, the ability of an embodied agent to learn an existing language. this perspective especially motivates the study in cases where co-operative agents try to achieve shared goals in game scenarios.","The ability of algorithms to evolve or learn (compositional) communication pro-
tocols has traditionally been studied in the language evolution literature through
the use of emergent communication tasks. Here we scale up this research by us-
ing contemporary deep learning methods and by training reinforcement-learning
neural network agents on referential communication games. We extend previ-
ous work, in which agents were trained in symbolic environments, by developing
agents which are able to learn from raw pixel data, a more challenging and realis-
tic input representation. We ﬁnd that the degree of structure found in the input data
affects the nature of the emerged protocols, and thereby corroborate the hypoth-
esis that structured compositional language is most likely to emerge when agents
perceive the world as being structured.
1",0.5076923076923077,0.2558139534883721,0.3402061855670103,0.109375,0.0546875,0.07291666666666667,0.24615384615384617,0.12403100775193798,0.16494845360824742,0.010672126022112713,0.68271995
113,"aruderman, ncr, arimorcos, Ari S. Morcos and Daniel Zoran DeepMind, London, UK. the foundational intuitions informing convolutional neural networks (CNNs) for visual object recognition have been assumed to be common knowledge without empirical verification. despite this reasoning, recent models have abandoned interleaved pooling layers, achieving similar or greater success without them.","Many of our core assumptions about how neural networks operate remain empiri-
cally untested. One common assumption is that convolutional neural networks need
to be stable to small translations and deformations to solve image recognition tasks.
For many years, this stability was baked into CNN architectures by incorporating
interleaved pooling layers. Recently, however, interleaved pooling has largely been
abandoned. This raises a number of questions: Are our intuitions about deforma-
tion stability right at all? Is it important? Is pooling necessary for deformation
invariance? If not, how is deformation invariance achieved in its absence? In this
work, we rigorously test these questions, and ﬁnd that deformation stability in
convolutional networks is more nuanced than it ﬁrst appears: (1) Deformation
invariance is not a binary property, but rather that different tasks require different
degrees of deformation stability at different layers. (2) Deformation stability is
not a ﬁxed property of a network and is heavily adjusted over the course of train-
ing, largely through the smoothness of the convolutional ﬁlters. (3) Interleaved
pooling layers are neither necessary nor sufﬁcient for achieving the optimal form
of deformation stability for natural image classiﬁcation. (4) Pooling confers too
much deformation stability for image classiﬁcation at initialization, and during
training, networks have to learn to counteract this inductive bias. Together, these
ﬁndings provide new insights into the role of interleaved pooling and deformation
invariance in CNNs, and demonstrate the importance of rigorous empirical testing
of even our most basic assumptions about the working of neural networks.
1",0.43137254901960786,0.08661417322834646,0.14426229508196722,0.1,0.019762845849802372,0.03300330033003301,0.23529411764705882,0.047244094488188976,0.07868852459016394,0.0006557271025796713,0.6530508
114,progress & compress: a scalable framework for continual learning. based on the assumption that training examples are drawn i.i.d. from some fixed distribution. in many scenarios such a restriction is not of major concern. but it can prove to be an important limitation especially when a system needs to continuously adapt.,"We introduce a conceptually simple and scalable
framework for continual learning domains where
tasks are learned sequentially. Our method is con-
stant in the number of parameters and is designed
to preserve performance on previously encoun-
tered tasks while accelerating learning progress
on subsequent problems. This is achieved by train-
ing a network with two components: A knowledge
base, capable of solving previously encountered
problems, which is connected to an active column
that is employed to efﬁciently learn the current
task. After learning a new task, the active column
is distilled into the knowledge base, taking care
to protect any previously acquired skills. This
cycle of active learning (progression) followed by
consolidation (compression) requires no architec-
ture growth, no access to or storing of previous
data or tasks, and no task-speciﬁc parameters. We
demonstrate the progress & compress approach on
sequential classiﬁcation of handwritten alphabets
as well as two reinforcement learning domains:
Atari games and 3D maze navigation.",0.4230769230769231,0.13664596273291926,0.20657276995305168,0.09803921568627451,0.03125,0.047393364928909956,0.2692307692307692,0.08695652173913043,0.13145539906103285,0.008705619239093958,0.6795889
115,"pathwise gradient estimators are a core tool for stochastic estimation in machine learning and statistics. the reparameterization trick is easily used with distributions that have location-scale parameteriza-tions or tractable inverse cumulative distribution functions (CDFs), or are expressible as deterministic transformations of such distributions.","By providing a simple and efﬁcient way of computing low-variance gradients of
continuous random variables, the reparameterization trick has become the technique
of choice for training a variety of latent variable models. However, it is not
applicable to a number of important continuous distributions. We introduce an
alternative approach to computing reparameterization gradients based on implicit
differentiation and demonstrate its broader applicability by applying it to Gamma,
Beta, Dirichlet, and von Mises distributions, which cannot be used with the classic
reparameterization trick. Our experiments show that the proposed approach is faster
and more accurate than the existing gradient estimators for these distributions.
1",0.35555555555555557,0.1523809523809524,0.21333333333333337,0.09090909090909091,0.038461538461538464,0.05405405405405406,0.2222222222222222,0.09523809523809523,0.13333333333333333,0.009186800977008828,0.6449284
116,"a popular approach for the training of such models is to maximize the log-likelihood of the training data. however, maximum likelihood is often intractable due to the presence of latent variables. Variational Bayes introduces per-sample approximate proposal distributions that need to be optimized using a process called variational inference.","The variational autoencoder (VAE) is a popular model for density estimation and
representation learning. Canonically, the variational principle suggests to prefer
an expressive inference model so that the variational approximation is accurate.
However, it is often overlooked that an overly-expressive inference model can be
detrimental to the test set performance of both the amortized posterior approximator
and, more importantly, the generative density estimator. In this paper, we leverage
the fact that VAEs rely on amortized inference and propose techniques for amortized
inference regularization (AIR) that control the smoothness of the inference model.
We demonstrate that, by applying AIR, it is possible to improve VAE generalization
on both inference and generative performance. Our paper challenges the belief that
amortized inference is simply a mechanism for approximating maximum likelihood
training and illustrates that regularization of the amortization family provides a
new direction for understanding and improving generalization in VAEs.
1",0.5686274509803921,0.19463087248322147,0.29,0.1,0.033783783783783786,0.0505050505050505,0.3333333333333333,0.11409395973154363,0.17,0.002891672413401229,0.5442968
117,"a conference paper at ICLR 2019 PUSHING THE BOUNDS OF DROPOUT Gábor Melis, Charles Blundell, Tomá Kocisk, Chris Dyer, Phil Blunsom DeepMind, London, UK. the dominant perspective today views dropout as either an implicit ensemble method (Warde-Farley et al. 2013) or averaging over an approximate Bayesian posterior (Gal & Ghahramani 2016a)","We show that dropout training is best understood as performing MAP estimation
concurrently for a family of conditional models whose objectives are themselves
lower bounded by the original dropout objective. This discovery allows us to pick
any model from this family after training, which leads to a substantial improvement
on regularisation-heavy language modelling. The family includes models that
compute a power mean over the sampled dropout masks, and their less stochastic
subvariants with tighter and higher lower bounds than the fully stochastic dropout
objective. We argue that since the deterministic subvariant’s bound is equal to its
objective, and the highest amongst these models, the predominant view of it as a
good approximation to MC averaging is misleading. Rather, deterministic dropout
is the best available approximation to the true objective.
1",0.23076923076923078,0.09090909090909091,0.13043478260869568,0.0,0.0,0.0,0.17307692307692307,0.06818181818181818,0.09782608695652174,0.0011948483002260993,0.57772535
118,a full classification for adversarial partial monitoring is proposed. the framework relaxes the relationship between feedback and loss. it offers a rich and elegant framework to study the exploration-exploitation dilemma beyond bandits. a learner and adversary secretly choose n outcomes from a finite set.,"Partial monitoring is a generalization of the well-known multi-armed bandit
framework where the loss is not directly observed by the learner. We complete the
classiﬁcation of ﬁnite adversarial partial monitoring to include all games, solving
an open problem posed by Bart´ok et al. [2014].
Along the way we simplify
and improve existing algorithms and correct errors in previous analyses. Our
second contribution is a new algorithm for the class of games studied by Bart´ok
[2013] where we prove upper and lower regret bounds that shed more light on the
dependence of the regret on the game structure.
1",0.4222222222222222,0.18446601941747573,0.25675675675675674,0.06818181818181818,0.029411764705882353,0.0410958904109589,0.24444444444444444,0.10679611650485436,0.14864864864864863,0.010047702910431056,0.8651129
119,"hyperbolic attention networks are referred to as heterogeneous, in the sense that they can be divided into sub-nodes which are themselves distinguishable from each other. the scale-free structure of natural data manifests itself as a power law distribution on the node degrees of the complex network that describes it. n-ary trees can be approximated with tree-like structures, such as taxonomies and dendro- grams.","We introduce hyperbolic attention networks to endow neural networks with enough
capacity to match the complexity of data with hierarchical and power-law structure.
A few recent approaches have successfully demonstrated the beneﬁts of imposing
hyperbolic geometry on the parameters of shallow networks. We extend this line of
work by imposing hyperbolic geometry on the activations of neural networks. This
allows us to exploit hyperbolic geometry to reason about embeddings produced
by deep networks. We achieve this by re-expressing the ubiquitous mechanism
of soft attention in terms of operations deﬁned for hyperboloid and Klein models.
Our method shows improvements in terms of generalization on neural machine
translation, learning on graphs and visual question answering tasks while keeping
the neural representations compact.
1",0.31343283582089554,0.168,0.21875,0.07575757575757576,0.04032258064516129,0.05263157894736842,0.22388059701492538,0.12,0.15625,0.00943350603191149,0.608989
120,"neural networks are increasingly being deployed in a wide variety of applications with great success. recent work has shown that the addition of small but carefully chosen deviations to the input, so-called adversarial perturbations, can cause the neural network to make incorrect predictions.","This paper proposes a new algorithmic framework, predictor-veriﬁer training,
to train neural networks that are veriﬁable, i.e., networks that provably satisfy
some desired input-output properties. The key idea is to simultaneously train two
networks: a predictor network that performs the task at hand, e.g., predicting
labels given inputs, and a veriﬁer network that computes a bound on how well
the predictor satisﬁes the properties being veriﬁed. Both networks can be trained
simultaneously to optimize a weighted combination of the standard data-ﬁtting
loss and a term that bounds the maximum violation of the property. Experiments
show that not only is the predictor-veriﬁer architecture able to train networks to
achieve state of the art veriﬁed robustness to adversarial examples with much
shorter training times (outperforming previous algorithms on small datasets like
MNIST and SVHN), but it can also be scaled to produce the ﬁrst known (to the
best of our knowledge) veriﬁably robust networks for CIFAR-10.
1",0.4772727272727273,0.12352941176470589,0.19626168224299065,0.06976744186046512,0.01775147928994083,0.02830188679245283,0.3409090909090909,0.08823529411764706,0.14018691588785046,0.0011765553810431243,0.61394083
121,a limit of classical planning algorithms is that one needs to know how to search for an optimal – or at least reasonable – solution for each instantiation of every possible type of plan. this is among the reasons why “learning to plan” has been an active research area to address these shortcomings.,"We present Value Propagation (VProp), a set of parameter-eﬃcient diﬀeren-
tiable planning modules built on Value Iteration which can successfully be
trained using reinforcement learning to solve unseen tasks, has the capability
to generalize to larger map sizes, and can learn to navigate in dynamic
environments. We show that the modules enable learning to plan when
the environment also includes stochastic elements, providing a cost-eﬃcient
learning system to build low-level size-invariant planners for a variety of
interactive navigation problems. We evaluate on static and dynamic conﬁg-
urations of MazeBase grid-worlds, with randomly generated environments
of several diﬀerent sizes, and on a StarCraft navigation scenario, with more
complex dynamics, and pixels as input.
1",0.29411764705882354,0.12195121951219512,0.17241379310344826,0.04,0.01639344262295082,0.023255813953488372,0.19607843137254902,0.08130081300813008,0.11494252873563218,0.0021141064888454573,0.514033
122,"despite the recent advancements in deep reinforcement learning algorithms and architectures, there are many “hard exploration” challenges characterized by particularly sparse environment rewards. despite these impressive results, there is two limitations of DQfD and related methods. they assume that there is no “domain gap” between the agent’s and demonstrator’s observation space.","Deep reinforcement learning methods traditionally struggle with tasks where en-
vironment rewards are particularly sparse. One successful method of guiding
exploration in these domains is to imitate trajectories provided by a human demon-
strator. However, these demonstrations are typically collected under artiﬁcial
conditions, i.e. with access to the agent’s exact environment setup and the demon-
strator’s action and reward trajectories. Here we propose a two-stage method that
overcomes these limitations by relying on noisy, unaligned footage without access
to such data. First, we learn to map unaligned videos from multiple sources to a
common representation using self-supervised objectives constructed over both time
and modality (i.e. vision and sound). Second, we embed a single YouTube video
in this representation to construct a reward function that encourages an agent to
imitate human gameplay. This method of one-shot imitation allows our agent to
convincingly exceed human-level performance on the infamously hard exploration
games MONTEZUMA’S REVENGE, PITFALL! and PRIVATE EYE for the ﬁrst time,
even if the agent is not presented with any environment rewards.
1",0.5660377358490566,0.16483516483516483,0.2553191489361702,0.1346153846153846,0.03867403314917127,0.060085836909871244,0.2830188679245283,0.08241758241758242,0.1276595744680851,0.0016582823979057763,0.5740622
123,deep reinforcement learning (RL) has led to artificial agents able to reach human-level control on a wide array of tasks such as some Atari 2600 games. the first challenge is processing diverse reward distributions. an algorithm must learn stably regardless of reward density and scale. this may change the set of optimal policies.,"Despite signiﬁcant advances in the ﬁeld of deep Reinforcement Learning (RL),
today’s algorithms still fail to learn human-level policies consistently over a set of
diverse tasks such as Atari 2600 games. We identify three key challenges that any
algorithm needs to master in order to perform well on all games: processing diverse
reward distributions, reasoning over long time horizons, and exploring efﬁciently.
In this paper, we propose an algorithm that addresses each of these challenges and
is able to learn human-level policies on nearly all Atari games. A new transformed
Bellman operator allows our algorithm to process rewards of varying densities
and scales; an auxiliary temporal consistency loss allows us to train stably using a
discount factor of γ = 0.999 (instead of γ = 0.99) extending the effective planning
horizon by an order of magnitude; and we ease the exploration problem by using
human demonstrations that guide the agent towards rewarding states. When tested
on a set of 42 Atari games, our algorithm exceeds the performance of an average
human on 40 games using a common set of hyper parameters. Furthermore, it is
the ﬁrst deep RL algorithm to solve the ﬁrst level of MONTEZUMA’S REVENGE.
1",0.7407407407407407,0.19801980198019803,0.3125,0.32075471698113206,0.0845771144278607,0.13385826771653542,0.5555555555555556,0.1485148514851485,0.23437499999999997,0.003846013604494924,0.8013022
124,"the distinc- tion lies in how we subjectively explain these systems, and identifies two ‘explanatory strategies’1: the physical stance, which dennett (2009) describes as the standard laborious method of the physical sciences. he describes the intentional stance as the strategy of interpreting the behavior of an entity (person, animal, arti fact, whatever) by treating it as if it were a rational agent.","According to Dennett, the same system may be de-
scribed using a ‘physical’ (mechanical) explanatory
stance, or using an ‘intentional’ (belief- and goal-
based) explanatory stance. Humans tend to ﬁnd the
physical stance more helpful for certain systems,
such as planets orbiting a star, and the intentional
stance for others, such as living animals. We de-
ﬁne a formal counterpart of physical and intentional
stances within computational theory: a description
of a system as either a device, or an agent, with the
key difference being that ‘devices’ are directly de-
scribed in terms of an input-output mapping, while
‘agents’ are described in terms of the function they
optimise. Bayes’ rule can then be applied to calcu-
late the subjective probability of a system being a
device or an agent, based only on its behaviour. We
illustrate this using the trajectories of an object in a
toy grid-world domain.
1",0.49206349206349204,0.2052980132450331,0.2897196261682243,0.0967741935483871,0.04,0.05660377358490566,0.31746031746031744,0.13245033112582782,0.18691588785046728,0.0074830739805816174,0.6248808
125,"can we design safe reinforcement learning agents that avoid unnecessary disruptions to their environment? we break down side effects penalties into two components: a baseline state and a measure of deviation from this baseline state. the combination of these design choices avoids the given undesirable incentives, while simpler baselines and the unreachability measure fail.","https://arxiv.org/abs/1806.01186
2019-3-11
Penalizing side effects using stepwise relative
reachability
Victoria Krakovna1, Laurent Orseau1, Ramana Kumar1, Miljan Martic1 and Shane Legg1
1DeepMind
How",0.05555555555555555,0.10344827586206896,0.07228915662650602,0.018867924528301886,0.03571428571428571,0.024691358024691357,0.05555555555555555,0.10344827586206896,0.07228915662650602,0.007929020238848623,0.29563662
126,"a key signature of human intelligence is the ability to make “infinite use of finite means”. this is, constructing new inferences, predictions, and behaviors from known building blocks. we use hierarchies to abstract away from fine-grained differences.","Artiﬁcial intelligence (AI) has undergone a renaissance recently, making major progress in
key domains such as vision, language, control, and decision-making. This has been due, in
part, to cheap data and cheap compute resources, which have ﬁt the natural strengths of deep
learning. However, many deﬁning characteristics of human intelligence, which developed under
much diﬀerent pressures, remain out of reach for current approaches. In particular, generalizing
beyond one’s experiences—a hallmark of human intelligence from infancy—remains a formidable
challenge for modern AI.
The following is part position paper, part review, and part uniﬁcation. We argue that
combinatorial generalization must be a top priority for AI to achieve human-like abilities, and that
structured representations and computations are key to realizing this objective. Just as biology
uses nature and nurture cooperatively, we reject the false choice between “hand-engineering”
and “end-to-end” learning, and instead advocate for an approach which beneﬁts from their
complementary strengths. We explore how using relational inductive biases within deep learning
architectures can facilitate learning about entities, relations, and rules for composing them. We
present a new building block for the AI toolkit with a strong relational inductive bias—the graph
network—which generalizes and extends various approaches for neural networks that operate
on graphs, and provides a straightforward interface for manipulating structured knowledge and
producing structured behaviors. We discuss how graph networks can support relational reasoning
and combinatorial generalization, laying the foundation for more sophisticated, interpretable,
and ﬂexible patterns of reasoning. As a companion to this paper, we have also released an
open-source software library for building graph networks, with demonstrations of how to use
them in practice.
1",0.6052631578947368,0.0812720848056537,0.14330218068535824,0.08108108108108109,0.010638297872340425,0.018808777429467086,0.39473684210526316,0.053003533568904596,0.09345794392523366,7.751654859415287e-05,0.44259873
127,"mix & match – each box represents a policy, optimised with the true RL objective. the blue mm is the control policy, whilst the red policy is the final agent. we consider increasingly re- quire more powerful models, complex action spaces and challenging training regimes.","We introduce Mix & Match (M&M) – a train-
ing framework designed to facilitate rapid and
effective learning in RL agents, especially those
that would be too slow or too challenging to train
otherwise.
The key innovation is a procedure
that allows us to automatically form a curricu-
lum over agents. Through such a curriculum we
can progressively train more complex agents by,
effectively, bootstrapping from solutions found
by simpler agents. In contradistinction to typ-
ical curriculum learning approaches, we do not
gradually modify the tasks or environments pre-
sented, but instead use a process to gradually al-
ter how the policy is represented internally. We
show the broad applicability of our method by
demonstrating signiﬁcant performance gains in
three different experimental setups: (1) We train
an agent able to control more than 700 actions
in a challenging 3D ﬁrst-person task; using our
method to progress through an action-space cur-
riculum we achieve both faster training and better
ﬁnal performance than one obtains using tradi-
tional methods. (2) We further show that M&M
can be used successfully to progress through a
curriculum of architectural variants deﬁning an
agents internal state.
(3) Finally, we illustrate
how a variant of our method can be used to im-
prove agent performance in a multitask setting.
1",0.5348837209302325,0.10599078341013825,0.17692307692307693,0.07142857142857142,0.013888888888888888,0.023255813953488372,0.37209302325581395,0.07373271889400922,0.12307692307692307,0.0003531022057509995,0.64920056
128,"relationshipal reasoning is the process of understanding the ways in which entities are connected and using this understanding to accomplish some higher order goal. if previous hidden states are interpreted as entities, then computing a weighted sum of entities using attention helps to remove the locality bias present in vanilla RNNs.","Memory-based neural networks model temporal data by leveraging an ability to
remember information for long periods. It is unclear, however, whether they also
have an ability to perform complex relational reasoning with the information they
remember. Here, we ﬁrst conﬁrm our intuitions that standard memory architectures
may struggle at tasks that heavily involve an understanding of the ways in which
entities are connected – i.e., tasks involving relational reasoning. We then improve
upon these deﬁcits by using a new memory module – a Relational Memory Core
(RMC) – which employs multi-head dot product attention to allow memories to
interact. Finally, we test the RMC on a suite of tasks that may proﬁt from more
capable relational reasoning across sequential information, and show large gains
in RL domains (e.g. Mini PacMan), program evaluation, and language modeling,
achieving state-of-the-art results on the WikiText-103, Project Gutenberg, and
GigaWord datasets.
1",0.45098039215686275,0.14838709677419354,0.2233009708737864,0.12,0.03896103896103896,0.058823529411764705,0.3137254901960784,0.1032258064516129,0.15533980582524273,0.022050127849691806,0.56584674
